fecha,mes,año,semana,servicio,numero_incidentes,tiempo_promedio_horas,tiempo_promedio_dias,cumplimiento_sla
2023-12-31,2023-12,2023,52,Infraestructura,25,35.89,1.5,Requiere atención
2024-01-07,2024-01,2024,1,Sistema Tributario,40,31.05,1.29,Requiere atención
2024-01-07,2024-01,2024,1,Portal Web,18,19.57,0.82,Cumple
2024-01-07,2024-01,2024,1,API de Servicios,18,44.06,1.84,Requiere atención
2024-01-07,2024-01,2024,1,Sistema de Facturación,31,23.64,0.98,Cumple
2024-01-07,2024-01,2024,1,Plataforma de Pagos,14,19.05,0.79,Cumple
2024-01-07,2024-01,2024,1,Sistema Aduanero,10,16.12,0.67,Cumple
2024-01-07,2024-01,2024,1,BI y Reportes,14,37.31,1.55,Requiere atención
2024-01-07,2024-01,2024,1,Infraestructura,15,28.19,1.17,Requiere atención
2024-01-14,2024-01,2024,2,Sistema Tributario,48,14.7,0.61,Cumple
2024-01-14,2024-01,2024,2,Portal Web,25,15.85,0.66,Cumple
2024-01-14,2024-01,2024,2,API de Servicios,14,29.46,1.23,Requiere atención
2024-01-14,2024-01,2024,2,Sistema de Facturación,44,14.95,0.62,Cumple
2024-01-14,2024-01,2024,2,Plataforma de Pagos,20,16.4,0.68,Cumple
2024-01-14,2024-01,2024,2,Sistema Aduanero,17,18.47,0.77,Cumple
2024-01-14,2024-01,2024,2,BI y Reportes,13,44.79,1.87,Requiere atención
2024-01-14,2024-01,2024,2,Infraestructura,18,17.73,0.74,Cumple
2024-01-21,2024-01,2024,3,Sistema Tributario,13,26.95,1.12,Requiere atención
2024-01-21,2024-01,2024,3,Portal Web,47,21.03,0.88,Cumple
2024-01-21,2024-01,2024,3,API de Servicios,30,44.67,1.86,Requiere atención
2024-01-21,2024-01,2024,3,Sistema de Facturación,25,8.96,0.37,Cumple
2024-01-21,2024-01,2024,3,Plataforma de Pagos,23,30.89,1.29,Requiere atención
2024-01-21,2024-01,2024,3,Sistema Aduanero,17,11.85,0.49,Cumple
2024-01-21,2024-01,2024,3,BI y Reportes,14,41.18,1.72,Requiere atención
2024-01-21,2024-01,2024,3,Infraestructura,16,20.12,0.84,Cumple
2024-01-28,2024-01,2024,4,Sistema Tributario,23,17.07,0.71,Cumple
2024-01-28,2024-01,2024,4,Portal Web,23,23.09,0.96,Cumple
2024-01-28,2024-01,2024,4,API de Servicios,38,24.67,1.03,Requiere atención
2024-01-28,2024-01,2024,4,Sistema de Facturación,41,24.76,1.03,Requiere atención
2024-01-28,2024-01,2024,4,Plataforma de Pagos,31,7.19,0.3,Cumple
2024-01-28,2024-01,2024,4,Sistema Aduanero,34,17.83,0.74,Cumple
2024-01-28,2024-01,2024,4,BI y Reportes,27,43.31,1.8,Requiere atención
2024-01-28,2024-01,2024,4,Infraestructura,23,12.15,0.51,Cumple
2024-02-04,2024-02,2024,5,Sistema Tributario,27,21.13,0.88,Cumple
2024-02-04,2024-02,2024,5,Portal Web,21,18.38,0.77,Cumple
2024-02-04,2024-02,2024,5,API de Servicios,12,26.76,1.12,Requiere atención
2024-02-04,2024-02,2024,5,Sistema de Facturación,15,4.16,0.17,Cumple
2024-02-04,2024-02,2024,5,Plataforma de Pagos,27,38.14,1.59,Requiere atención
2024-02-04,2024-02,2024,5,Sistema Aduanero,25,35.64,1.49,Requiere atención
2024-02-04,2024-02,2024,5,BI y Reportes,28,16.82,0.7,Cumple
2024-02-04,2024-02,2024,5,Infraestructura,22,42.85,1.79,Requiere atención
2024-02-11,2024-02,2024,6,Sistema Tributario,39,21.29,0.89,Cumple
2024-02-11,2024-02,2024,6,Portal Web,33,17.14,0.71,Cumple
2024-02-11,2024-02,2024,6,API de Servicios,19,30.78,1.28,Requiere atención
2024-02-11,2024-02,2024,6,Sistema de Facturación,28,24.93,1.04,Requiere atención
2024-02-11,2024-02,2024,6,Plataforma de Pagos,32,14.25,0.59,Cumple
2024-02-11,2024-02,2024,6,Sistema Aduanero,13,27.37,1.14,Requiere atención
2024-02-11,2024-02,2024,6,BI y Reportes,49,6.02,0.25,Cumple
2024-02-11,2024-02,2024,6,Infraestructura,20,29.94,1.25,Requiere atención
2024-02-18,2024-02,2024,7,Sistema Tributario,34,14.45,0.6,Cumple
2024-02-18,2024-02,2024,7,Portal Web,27,35.75,1.49,Requiere atención
2024-02-18,2024-02,2024,7,API de Servicios,23,30.46,1.27,Requiere atención
2024-02-18,2024-02,2024,7,Sistema de Facturación,39,25.92,1.08,Requiere atención
2024-02-18,2024-02,2024,7,Plataforma de Pagos,22,23.59,0.98,Cumple
2024-02-18,2024-02,2024,7,Sistema Aduanero,32,28.09,1.17,Requiere atención
2024-02-18,2024-02,2024,7,BI y Reportes,45,10.5,0.44,Cumple
2024-02-18,2024-02,2024,7,Infraestructura,17,20.77,0.87,Cumple
2024-02-25,2024-02,2024,8,Sistema Tributario,38,39.34,1.64,Requiere atención
2024-02-25,2024-02,2024,8,Portal Web,37,11.77,0.49,Cumple
2024-02-25,2024-02,2024,8,API de Servicios,18,29.33,1.22,Requiere atención
2024-02-25,2024-02,2024,8,Sistema de Facturación,11,13.78,0.57,Cumple
2024-02-25,2024-02,2024,8,Plataforma de Pagos,44,15.12,0.63,Cumple
2024-02-25,2024-02,2024,8,Sistema Aduanero,40,38.73,1.61,Requiere atención
2024-02-25,2024-02,2024,8,BI y Reportes,34,30.79,1.28,Requiere atención
2024-02-25,2024-02,2024,8,Infraestructura,28,10.98,0.46,Cumple
2024-03-03,2024-03,2024,9,Sistema Tributario,19,31.03,1.29,Requiere atención
2024-03-03,2024-03,2024,9,Portal Web,11,31.2,1.3,Requiere atención
2024-03-03,2024-03,2024,9,API de Servicios,29,14.86,0.62,Cumple
2024-03-03,2024-03,2024,9,Sistema de Facturación,39,32.68,1.36,Requiere atención
2024-03-03,2024-03,2024,9,Plataforma de Pagos,47,15.93,0.66,Cumple
2024-03-03,2024-03,2024,9,Sistema Aduanero,26,6.33,0.26,Cumple
2024-03-03,2024-03,2024,9,BI y Reportes,33,4.73,0.2,Cumple
2024-03-03,2024-03,2024,9,Infraestructura,45,26.66,1.11,Requiere atención
2024-03-10,2024-03,2024,10,Sistema Tributario,15,16.04,0.67,Cumple
2024-03-10,2024-03,2024,10,Portal Web,21,27.48,1.15,Requiere atención
2024-03-10,2024-03,2024,10,API de Servicios,49,6.58,0.27,Cumple
2024-03-10,2024-03,2024,10,Sistema de Facturación,34,19.85,0.83,Cumple
2024-03-10,2024-03,2024,10,Plataforma de Pagos,36,14.62,0.61,Cumple
2024-03-10,2024-03,2024,10,Sistema Aduanero,16,33.66,1.4,Requiere atención
2024-03-10,2024-03,2024,10,BI y Reportes,24,27.76,1.16,Requiere atención
2024-03-10,2024-03,2024,10,Infraestructura,28,10.34,0.43,Cumple
2024-03-17,2024-03,2024,11,Sistema Tributario,28,26.46,1.1,Requiere atención
2024-03-17,2024-03,2024,11,Portal Web,24,40.72,1.7,Requiere atención
2024-03-17,2024-03,2024,11,API de Servicios,12,3.13,0.13,Cumple
2024-03-17,2024-03,2024,11,Sistema de Facturación,38,10.23,0.43,Cumple
2024-03-17,2024-03,2024,11,Plataforma de Pagos,48,15.6,0.65,Cumple
2024-03-17,2024-03,2024,11,Sistema Aduanero,38,8.37,0.35,Cumple
2024-03-17,2024-03,2024,11,BI y Reportes,32,12.8,0.53,Cumple
2024-03-17,2024-03,2024,11,Infraestructura,12,26.51,1.1,Requiere atención
2024-03-24,2024-03,2024,12,Sistema Tributario,10,21.57,0.9,Cumple
2024-03-24,2024-03,2024,12,Portal Web,16,39.1,1.63,Requiere atención
2024-03-24,2024-03,2024,12,API de Servicios,48,40.54,1.69,Requiere atención
2024-03-24,2024-03,2024,12,Sistema de Facturación,21,18.46,0.77,Cumple
2024-03-24,2024-03,2024,12,Plataforma de Pagos,31,20.19,0.84,Cumple
2024-03-24,2024-03,2024,12,Sistema Aduanero,36,11.96,0.5,Cumple
2024-03-24,2024-03,2024,12,BI y Reportes,43,23.92,1.0,Cumple
2024-03-24,2024-03,2024,12,Infraestructura,46,27.48,1.14,Requiere atención
2024-03-31,2024-03,2024,13,Sistema Tributario,17,17.59,0.73,Cumple
2024-03-31,2024-03,2024,13,Portal Web,41,22.06,0.92,Cumple
2024-03-31,2024-03,2024,13,API de Servicios,19,25.42,1.06,Requiere atención
2024-03-31,2024-03,2024,13,Sistema de Facturación,49,38.23,1.59,Requiere atención
2024-03-31,2024-03,2024,13,Plataforma de Pagos,40,30.82,1.28,Requiere atención
2024-03-31,2024-03,2024,13,Sistema Aduanero,31,41.7,1.74,Requiere atención
2024-03-31,2024-03,2024,13,BI y Reportes,34,37.03,1.54,Requiere atención
2024-03-31,2024-03,2024,13,Infraestructura,11,20.98,0.87,Cumple
2024-04-07,2024-04,2024,14,Sistema Tributario,13,12.8,0.53,Cumple
2024-04-07,2024-04,2024,14,Portal Web,43,31.69,1.32,Requiere atención
2024-04-07,2024-04,2024,14,API de Servicios,45,25.18,1.05,Requiere atención
2024-04-07,2024-04,2024,14,Sistema de Facturación,22,18.24,0.76,Cumple
2024-04-07,2024-04,2024,14,Plataforma de Pagos,22,26.51,1.1,Requiere atención
2024-04-07,2024-04,2024,14,Sistema Aduanero,32,26.21,1.09,Requiere atención
2024-04-07,2024-04,2024,14,BI y Reportes,12,21.83,0.91,Cumple
2024-04-07,2024-04,2024,14,Infraestructura,49,20.25,0.84,Cumple
2024-04-14,2024-04,2024,15,Sistema Tributario,21,38.75,1.61,Requiere atención
2024-04-14,2024-04,2024,15,Portal Web,12,27.7,1.15,Requiere atención
2024-04-14,2024-04,2024,15,API de Servicios,17,37.04,1.54,Requiere atención
2024-04-14,2024-04,2024,15,Sistema de Facturación,13,36.08,1.5,Requiere atención
2024-04-14,2024-04,2024,15,Plataforma de Pagos,15,34.21,1.43,Requiere atención
2024-04-14,2024-04,2024,15,Sistema Aduanero,44,41.09,1.71,Requiere atención
2024-04-14,2024-04,2024,15,BI y Reportes,12,44.96,1.87,Requiere atención
2024-04-14,2024-04,2024,15,Infraestructura,25,29.16,1.22,Requiere atención
2024-04-21,2024-04,2024,16,Sistema Tributario,12,27.39,1.14,Requiere atención
2024-04-21,2024-04,2024,16,Portal Web,22,12.42,0.52,Cumple
2024-04-21,2024-04,2024,16,API de Servicios,25,14.93,0.62,Cumple
2024-04-21,2024-04,2024,16,Sistema de Facturación,45,7.16,0.3,Cumple
2024-04-21,2024-04,2024,16,Plataforma de Pagos,30,14.89,0.62,Cumple
2024-04-21,2024-04,2024,16,Sistema Aduanero,15,23.4,0.98,Cumple
2024-04-21,2024-04,2024,16,BI y Reportes,23,14.9,0.62,Cumple
2024-04-21,2024-04,2024,16,Infraestructura,20,32.3,1.35,Requiere atención
2024-04-28,2024-04,2024,17,Sistema Tributario,15,27.93,1.16,Requiere atención
2024-04-28,2024-04,2024,17,Portal Web,35,12.32,0.51,Cumple
2024-04-28,2024-04,2024,17,API de Servicios,19,10.62,0.44,Cumple
2024-04-28,2024-04,2024,17,Sistema de Facturación,37,36.96,1.54,Requiere atención
2024-04-28,2024-04,2024,17,Plataforma de Pagos,46,16.66,0.69,Cumple
2024-04-28,2024-04,2024,17,Sistema Aduanero,31,17.67,0.74,Cumple
2024-04-28,2024-04,2024,17,BI y Reportes,25,19.23,0.8,Cumple
2024-04-28,2024-04,2024,17,Infraestructura,28,10.91,0.45,Cumple
2024-05-05,2024-05,2024,18,Sistema Tributario,20,10.89,0.45,Cumple
2024-05-05,2024-05,2024,18,Portal Web,13,15.89,0.66,Cumple
2024-05-05,2024-05,2024,18,API de Servicios,24,5.48,0.23,Cumple
2024-05-05,2024-05,2024,18,Sistema de Facturación,19,30.63,1.28,Requiere atención
2024-05-05,2024-05,2024,18,Plataforma de Pagos,26,34.34,1.43,Requiere atención
2024-05-05,2024-05,2024,18,Sistema Aduanero,24,17.19,0.72,Cumple
2024-05-05,2024-05,2024,18,BI y Reportes,21,22.02,0.92,Cumple
2024-05-05,2024-05,2024,18,Infraestructura,40,29.74,1.24,Requiere atención
2024-05-12,2024-05,2024,19,Sistema Tributario,18,42.88,1.79,Requiere atención
2024-05-12,2024-05,2024,19,Portal Web,18,20.37,0.85,Cumple
2024-05-12,2024-05,2024,19,API de Servicios,35,23.28,0.97,Cumple
2024-05-12,2024-05,2024,19,Sistema de Facturación,39,11.63,0.48,Cumple
2024-05-12,2024-05,2024,19,Plataforma de Pagos,13,16.39,0.68,Cumple
2024-05-12,2024-05,2024,19,Sistema Aduanero,15,24.33,1.01,Requiere atención
2024-05-12,2024-05,2024,19,BI y Reportes,14,29.16,1.22,Requiere atención
2024-05-12,2024-05,2024,19,Infraestructura,29,23.32,0.97,Cumple
2024-05-19,2024-05,2024,20,Sistema Tributario,10,19.46,0.81,Cumple
2024-05-19,2024-05,2024,20,Portal Web,40,24.05,1.0,Requiere atención
2024-05-19,2024-05,2024,20,API de Servicios,38,39.66,1.65,Requiere atención
2024-05-19,2024-05,2024,20,Sistema de Facturación,21,18.62,0.78,Cumple
2024-05-19,2024-05,2024,20,Plataforma de Pagos,32,27.05,1.13,Requiere atención
2024-05-19,2024-05,2024,20,Sistema Aduanero,30,31.16,1.3,Requiere atención
2024-05-19,2024-05,2024,20,BI y Reportes,12,38.42,1.6,Requiere atención
2024-05-19,2024-05,2024,20,Infraestructura,35,26.51,1.1,Requiere atención
2024-05-26,2024-05,2024,21,Sistema Tributario,17,6.6,0.28,Cumple
2024-05-26,2024-05,2024,21,Portal Web,41,15.12,0.63,Cumple
2024-05-26,2024-05,2024,21,API de Servicios,48,13.27,0.55,Cumple
2024-05-26,2024-05,2024,21,Sistema de Facturación,46,27.05,1.13,Requiere atención
2024-05-26,2024-05,2024,21,Plataforma de Pagos,27,13.56,0.56,Cumple
2024-05-26,2024-05,2024,21,Sistema Aduanero,14,19.67,0.82,Cumple
2024-05-26,2024-05,2024,21,BI y Reportes,37,37.9,1.58,Requiere atención
2024-05-26,2024-05,2024,21,Infraestructura,30,28.04,1.17,Requiere atención
2024-06-02,2024-06,2024,22,Sistema Tributario,47,24.6,1.02,Requiere atención
2024-06-02,2024-06,2024,22,Portal Web,26,8.63,0.36,Cumple
2024-06-02,2024-06,2024,22,API de Servicios,39,20.51,0.85,Cumple
2024-06-02,2024-06,2024,22,Sistema de Facturación,17,29.84,1.24,Requiere atención
2024-06-02,2024-06,2024,22,Plataforma de Pagos,28,19.77,0.82,Cumple
2024-06-02,2024-06,2024,22,Sistema Aduanero,24,18.11,0.75,Cumple
2024-06-02,2024-06,2024,22,BI y Reportes,22,38.87,1.62,Requiere atención
2024-06-02,2024-06,2024,22,Infraestructura,39,25.74,1.07,Requiere atención
2024-06-09,2024-06,2024,23,Sistema Tributario,25,18.21,0.76,Cumple
2024-06-09,2024-06,2024,23,Portal Web,36,29.02,1.21,Requiere atención
2024-06-09,2024-06,2024,23,API de Servicios,24,35.78,1.49,Requiere atención
2024-06-09,2024-06,2024,23,Sistema de Facturación,29,12.0,0.5,Cumple
2024-06-09,2024-06,2024,23,Plataforma de Pagos,41,39.15,1.63,Requiere atención
2024-06-09,2024-06,2024,23,Sistema Aduanero,27,41.09,1.71,Requiere atención
2024-06-09,2024-06,2024,23,BI y Reportes,31,9.99,0.42,Cumple
2024-06-09,2024-06,2024,23,Infraestructura,27,35.25,1.47,Requiere atención
2024-06-16,2024-06,2024,24,Sistema Tributario,18,38.65,1.61,Requiere atención
2024-06-16,2024-06,2024,24,Portal Web,10,25.7,1.07,Requiere atención
2024-06-16,2024-06,2024,24,API de Servicios,45,18.73,0.78,Cumple
2024-06-16,2024-06,2024,24,Sistema de Facturación,23,44.35,1.85,Requiere atención
2024-06-16,2024-06,2024,24,Plataforma de Pagos,17,7.09,0.3,Cumple
2024-06-16,2024-06,2024,24,Sistema Aduanero,32,37.92,1.58,Requiere atención
2024-06-16,2024-06,2024,24,BI y Reportes,25,35.97,1.5,Requiere atención
2024-06-16,2024-06,2024,24,Infraestructura,27,17.89,0.75,Cumple
2024-06-23,2024-06,2024,25,Sistema Tributario,36,9.79,0.41,Cumple
2024-06-23,2024-06,2024,25,Portal Web,40,28.99,1.21,Requiere atención
2024-06-23,2024-06,2024,25,API de Servicios,43,30.11,1.25,Requiere atención
2024-06-23,2024-06,2024,25,Sistema de Facturación,12,10.71,0.45,Cumple
2024-06-23,2024-06,2024,25,Plataforma de Pagos,47,9.08,0.38,Cumple
2024-06-23,2024-06,2024,25,Sistema Aduanero,38,7.97,0.33,Cumple
2024-06-23,2024-06,2024,25,BI y Reportes,37,20.08,0.84,Cumple
2024-06-23,2024-06,2024,25,Infraestructura,27,10.84,0.45,Cumple
2024-06-30,2024-06,2024,26,Sistema Tributario,19,34.47,1.44,Requiere atención
2024-06-30,2024-06,2024,26,Portal Web,21,13.75,0.57,Cumple
2024-06-30,2024-06,2024,26,API de Servicios,36,5.23,0.22,Cumple
2024-06-30,2024-06,2024,26,Sistema de Facturación,46,22.98,0.96,Cumple
2024-06-30,2024-06,2024,26,Plataforma de Pagos,24,23.84,0.99,Cumple
2024-06-30,2024-06,2024,26,Sistema Aduanero,32,41.92,1.75,Requiere atención
2024-06-30,2024-06,2024,26,BI y Reportes,17,23.81,0.99,Cumple
2024-06-30,2024-06,2024,26,Infraestructura,27,37.84,1.58,Requiere atención
2024-07-07,2024-07,2024,27,Sistema Tributario,12,35.34,1.47,Requiere atención
2024-07-07,2024-07,2024,27,Portal Web,42,19.74,0.82,Cumple
2024-07-07,2024-07,2024,27,API de Servicios,35,34.7,1.45,Requiere atención
2024-07-07,2024-07,2024,27,Sistema de Facturación,19,13.22,0.55,Cumple
2024-07-07,2024-07,2024,27,Plataforma de Pagos,21,28.97,1.21,Requiere atención
2024-07-07,2024-07,2024,27,Sistema Aduanero,44,22.63,0.94,Cumple
2024-07-07,2024-07,2024,27,BI y Reportes,11,29.34,1.22,Requiere atención
2024-07-07,2024-07,2024,27,Infraestructura,27,43.1,1.8,Requiere atención
2024-07-14,2024-07,2024,28,Sistema Tributario,10,20.27,0.84,Cumple
2024-07-14,2024-07,2024,28,Portal Web,45,31.2,1.3,Requiere atención
2024-07-14,2024-07,2024,28,API de Servicios,11,37.79,1.57,Requiere atención
2024-07-14,2024-07,2024,28,Sistema de Facturación,40,6.69,0.28,Cumple
2024-07-14,2024-07,2024,28,Plataforma de Pagos,32,35.33,1.47,Requiere atención
2024-07-14,2024-07,2024,28,Sistema Aduanero,12,31.65,1.32,Requiere atención
2024-07-14,2024-07,2024,28,BI y Reportes,49,35.9,1.5,Requiere atención
2024-07-14,2024-07,2024,28,Infraestructura,27,8.15,0.34,Cumple
2024-07-21,2024-07,2024,29,Sistema Tributario,24,17.97,0.75,Cumple
2024-07-21,2024-07,2024,29,Portal Web,18,22.95,0.96,Cumple
2024-07-21,2024-07,2024,29,API de Servicios,35,22.78,0.95,Cumple
2024-07-21,2024-07,2024,29,Sistema de Facturación,10,25.13,1.05,Requiere atención
2024-07-21,2024-07,2024,29,Plataforma de Pagos,16,22.34,0.93,Cumple
2024-07-21,2024-07,2024,29,Sistema Aduanero,21,25.17,1.05,Requiere atención
2024-07-21,2024-07,2024,29,BI y Reportes,19,32.03,1.33,Requiere atención
2024-07-21,2024-07,2024,29,Infraestructura,15,11.38,0.47,Cumple
2024-07-28,2024-07,2024,30,Sistema Tributario,42,22.91,0.95,Cumple
2024-07-28,2024-07,2024,30,Portal Web,38,21.94,0.91,Cumple
2024-07-28,2024-07,2024,30,API de Servicios,29,9.83,0.41,Cumple
2024-07-28,2024-07,2024,30,Sistema de Facturación,34,23.37,0.97,Cumple
2024-07-28,2024-07,2024,30,Plataforma de Pagos,43,33.95,1.41,Requiere atención
2024-07-28,2024-07,2024,30,Sistema Aduanero,36,35.36,1.47,Requiere atención
2024-07-28,2024-07,2024,30,BI y Reportes,48,25.93,1.08,Requiere atención
2024-07-28,2024-07,2024,30,Infraestructura,33,16.24,0.68,Cumple
2024-08-04,2024-08,2024,31,Sistema Tributario,12,31.09,1.3,Requiere atención
2024-08-04,2024-08,2024,31,Portal Web,19,15.19,0.63,Cumple
2024-08-04,2024-08,2024,31,API de Servicios,46,28.01,1.17,Requiere atención
2024-08-04,2024-08,2024,31,Sistema de Facturación,29,33.13,1.38,Requiere atención
2024-08-04,2024-08,2024,31,Plataforma de Pagos,22,8.78,0.37,Cumple
2024-08-04,2024-08,2024,31,Sistema Aduanero,37,29.3,1.22,Requiere atención
2024-08-04,2024-08,2024,31,BI y Reportes,37,13.53,0.56,Cumple
2024-08-04,2024-08,2024,31,Infraestructura,32,33.78,1.41,Requiere atención
2024-08-11,2024-08,2024,32,Sistema Tributario,15,7.39,0.31,Cumple
2024-08-11,2024-08,2024,32,Portal Web,12,39.26,1.64,Requiere atención
2024-08-11,2024-08,2024,32,API de Servicios,22,32.74,1.36,Requiere atención
2024-08-11,2024-08,2024,32,Sistema de Facturación,26,14.48,0.6,Cumple
2024-08-11,2024-08,2024,32,Plataforma de Pagos,26,19.45,0.81,Cumple
2024-08-11,2024-08,2024,32,Sistema Aduanero,20,26.56,1.11,Requiere atención
2024-08-11,2024-08,2024,32,BI y Reportes,43,28.53,1.19,Requiere atención
2024-08-11,2024-08,2024,32,Infraestructura,29,29.13,1.21,Requiere atención
2024-08-18,2024-08,2024,33,Sistema Tributario,32,10.97,0.46,Cumple
2024-08-18,2024-08,2024,33,Portal Web,19,34.01,1.42,Requiere atención
2024-08-18,2024-08,2024,33,API de Servicios,42,37.07,1.54,Requiere atención
2024-08-18,2024-08,2024,33,Sistema de Facturación,30,34.55,1.44,Requiere atención
2024-08-18,2024-08,2024,33,Plataforma de Pagos,24,30.02,1.25,Requiere atención
2024-08-18,2024-08,2024,33,Sistema Aduanero,41,42.05,1.75,Requiere atención
2024-08-18,2024-08,2024,33,BI y Reportes,48,14.97,0.62,Cumple
2024-08-18,2024-08,2024,33,Infraestructura,11,10.7,0.45,Cumple
2024-08-25,2024-08,2024,34,Sistema Tributario,12,24.78,1.03,Requiere atención
2024-08-25,2024-08,2024,34,Portal Web,46,13.75,0.57,Cumple
2024-08-25,2024-08,2024,34,API de Servicios,25,29.55,1.23,Requiere atención
2024-08-25,2024-08,2024,34,Sistema de Facturación,10,27.01,1.13,Requiere atención
2024-08-25,2024-08,2024,34,Plataforma de Pagos,24,5.13,0.21,Cumple
2024-08-25,2024-08,2024,34,Sistema Aduanero,19,42.43,1.77,Requiere atención
2024-08-25,2024-08,2024,34,BI y Reportes,43,26.49,1.1,Requiere atención
2024-08-25,2024-08,2024,34,Infraestructura,13,19.56,0.81,Cumple
2024-09-01,2024-09,2024,35,Sistema Tributario,33,20.24,0.84,Cumple
2024-09-01,2024-09,2024,35,Portal Web,45,33.5,1.4,Requiere atención
2024-09-01,2024-09,2024,35,API de Servicios,21,25.01,1.04,Requiere atención
2024-09-01,2024-09,2024,35,Sistema de Facturación,25,36.01,1.5,Requiere atención
2024-09-01,2024-09,2024,35,Plataforma de Pagos,35,5.29,0.22,Cumple
2024-09-01,2024-09,2024,35,Sistema Aduanero,48,11.95,0.5,Cumple
2024-09-01,2024-09,2024,35,BI y Reportes,18,25.46,1.06,Requiere atención
2024-09-01,2024-09,2024,35,Infraestructura,29,40.55,1.69,Requiere atención
2024-09-08,2024-09,2024,36,Sistema Tributario,28,32.87,1.37,Requiere atención
2024-09-08,2024-09,2024,36,Portal Web,15,11.1,0.46,Cumple
2024-09-08,2024-09,2024,36,API de Servicios,12,17.72,0.74,Cumple
2024-09-08,2024-09,2024,36,Sistema de Facturación,30,13.67,0.57,Cumple
2024-09-08,2024-09,2024,36,Plataforma de Pagos,26,36.12,1.51,Requiere atención
2024-09-08,2024-09,2024,36,Sistema Aduanero,12,6.44,0.27,Cumple
2024-09-08,2024-09,2024,36,BI y Reportes,38,11.51,0.48,Cumple
2024-09-08,2024-09,2024,36,Infraestructura,23,24.23,1.01,Requiere atención
2024-09-15,2024-09,2024,37,Sistema Tributario,35,12.64,0.53,Cumple
2024-09-15,2024-09,2024,37,Portal Web,44,21.14,0.88,Cumple
2024-09-15,2024-09,2024,37,API de Servicios,23,42.53,1.77,Requiere atención
2024-09-15,2024-09,2024,37,Sistema de Facturación,33,27.68,1.15,Requiere atención
2024-09-15,2024-09,2024,37,Plataforma de Pagos,31,27.61,1.15,Requiere atención
2024-09-15,2024-09,2024,37,Sistema Aduanero,13,28.6,1.19,Requiere atención
2024-09-15,2024-09,2024,37,BI y Reportes,39,35.39,1.47,Requiere atención
2024-09-15,2024-09,2024,37,Infraestructura,25,34.96,1.46,Requiere atención
2024-09-22,2024-09,2024,38,Sistema Tributario,43,20.96,0.87,Cumple
2024-09-22,2024-09,2024,38,Portal Web,18,25.8,1.07,Requiere atención
2024-09-22,2024-09,2024,38,API de Servicios,12,41.56,1.73,Requiere atención
2024-09-22,2024-09,2024,38,Sistema de Facturación,37,30.05,1.25,Requiere atención
2024-09-22,2024-09,2024,38,Plataforma de Pagos,34,25.93,1.08,Requiere atención
2024-09-22,2024-09,2024,38,Sistema Aduanero,48,25.53,1.06,Requiere atención
2024-09-22,2024-09,2024,38,BI y Reportes,41,36.92,1.54,Requiere atención
2024-09-22,2024-09,2024,38,Infraestructura,34,34.45,1.44,Requiere atención
2024-09-29,2024-09,2024,39,Sistema Tributario,48,21.09,0.88,Cumple
2024-09-29,2024-09,2024,39,Portal Web,27,22.94,0.96,Cumple
2024-09-29,2024-09,2024,39,API de Servicios,25,18.95,0.79,Cumple
2024-09-29,2024-09,2024,39,Sistema de Facturación,25,20.46,0.85,Cumple
2024-09-29,2024-09,2024,39,Plataforma de Pagos,10,43.96,1.83,Requiere atención
2024-09-29,2024-09,2024,39,Sistema Aduanero,47,18.18,0.76,Cumple
2024-09-29,2024-09,2024,39,BI y Reportes,10,10.55,0.44,Cumple
2024-09-29,2024-09,2024,39,Infraestructura,33,39.16,1.63,Requiere atención
2024-10-06,2024-10,2024,40,Sistema Tributario,19,22.49,0.94,Cumple
2024-10-06,2024-10,2024,40,Portal Web,19,28.08,1.17,Requiere atención
2024-10-06,2024-10,2024,40,API de Servicios,25,39.03,1.63,Requiere atención
2024-10-06,2024-10,2024,40,Sistema de Facturación,38,13.55,0.56,Cumple
2024-10-06,2024-10,2024,40,Plataforma de Pagos,24,28.47,1.19,Requiere atención
2024-10-06,2024-10,2024,40,Sistema Aduanero,35,32.62,1.36,Requiere atención
2024-10-06,2024-10,2024,40,BI y Reportes,26,12.76,0.53,Cumple
2024-10-06,2024-10,2024,40,Infraestructura,22,33.51,1.4,Requiere atención
2024-10-13,2024-10,2024,41,Sistema Tributario,26,26.68,1.11,Requiere atención
2024-10-13,2024-10,2024,41,Portal Web,26,19.93,0.83,Cumple
2024-10-13,2024-10,2024,41,API de Servicios,11,7.71,0.32,Cumple
2024-10-13,2024-10,2024,41,Sistema de Facturación,39,36.29,1.51,Requiere atención
2024-10-13,2024-10,2024,41,Plataforma de Pagos,34,39.61,1.65,Requiere atención
2024-10-13,2024-10,2024,41,Sistema Aduanero,18,31.38,1.31,Requiere atención
2024-10-13,2024-10,2024,41,BI y Reportes,46,24.28,1.01,Requiere atención
2024-10-13,2024-10,2024,41,Infraestructura,35,6.24,0.26,Cumple
2024-10-20,2024-10,2024,42,Sistema Tributario,38,29.46,1.23,Requiere atención
2024-10-20,2024-10,2024,42,Portal Web,36,34.32,1.43,Requiere atención
2024-10-20,2024-10,2024,42,API de Servicios,16,35.89,1.5,Requiere atención
2024-10-20,2024-10,2024,42,Sistema de Facturación,24,28.51,1.19,Requiere atención
2024-10-20,2024-10,2024,42,Plataforma de Pagos,13,5.71,0.24,Cumple
2024-10-20,2024-10,2024,42,Sistema Aduanero,43,29.5,1.23,Requiere atención
